"path","id","parent_id","level","object_id","object_type","object_key","query_status","query_time","query_type","message","created_time","like_count","comment_count","error.message"
"178617909485793_474816036532644/178617909485793_474816036532644","5003","314","1","178617909485793_474816036532644","data","data.*","fetched (200)","2021-10-07 15:31:22.085064","Facebook:/<post-id>/comments","Amazing","2020-02-02T21:40:45+0000","0","0",""
"178617909485793_474816036532644/178617909485793_474816036532644","5004","314","1","178617909485793_474816036532644","data","data.*","fetched (200)","2021-10-07 15:31:22.085064","Facebook:/<post-id>/comments","Wowww","2020-02-02T21:40:47+0000","0","0",""
"178617909485793_474816036532644/178617909485793_474816036532644","5005","314","1","178617909485793_474816036532644","data","data.*","fetched (200)","2021-10-07 15:31:22.085064","Facebook:/<post-id>/comments","bejn destiny u justine","2020-02-02T21:40:54+0000","0","0",""
"178617909485793_474816036532644/178617909485793_474816036532644","5006","314","1","178617909485793_474816036532644","data","data.*","fetched (200)","2021-10-07 15:31:22.085064","Facebook:/<post-id>/comments","So much talent! Good luck because you will be in the Finals! To all the fans VOTE! VOTE and VOTE!","2020-02-02T21:41:07+0000","0","0",""
"178617909485793_474816036532644/178617909485793_474816036532644","5007","314","1","178617909485793_474816036532644","data","data.*","fetched (200)","2021-10-07 15:31:22.085064","Facebook:/<post-id>/comments","","2020-02-02T21:41:12+0000","0","2",""
"178617909485793_474816036532644/178617909485793_474816036532644","5008","314","1","178617909485793_474816036532644","data","data.*","fetched (200)","2021-10-07 15:31:22.085064","Facebook:/<post-id>/comments","Can't vote why","2020-02-02T21:41:31+0000","0","3",""
"178617909485793_474816036532644/178617909485793_474816036532644","5009","314","1","178617909485793_474816036532644","data","data.*","fetched (200)","2021-10-07 15:31:22.085064","Facebook:/<post-id>/comments","Tal-Gen Justine ❤","2020-02-02T21:42:00+0000","0","0",""
"178617909485793_474816036532644/178617909485793_474816036532644","5010","314","1","178617909485793_474816036532644","data","data.*","fetched (200)","2021-10-07 15:31:22.085064","Facebook:/<post-id>/comments","Delya Bartolo not fair at all","2020-02-02T21:42:02+0000","0","0",""
"178617909485793_474816036532644/178617909485793_474816036532644","5011","314","1","178617909485793_474816036532644","data","data.*","fetched (200)","2021-10-07 15:31:22.085064","Facebook:/<post-id>/comments","Claire Borg sms vojt trid tibghat","2020-02-02T21:42:18+0000","1","0",""
"178617909485793_474816036532644/178617909485793_474816036532644","5012","314","1","178617909485793_474816036532644","offcut","","fetched (200)","2021-10-07 15:31:22.085064","Facebook:/<post-id>/comments","","","","",""
"178617909485793_474814293199485","315","None","0","178617909485793_474814293199485","seed","","","None","None","","","","",""
"178617909485793_474814293199485/178617909485793_474814293199485","5013","315","1","178617909485793_474814293199485","data","data.*","fetched (200)","2021-10-07 15:31:22.466045","Facebook:/<post-id>/comments","Good luck kyle","2020-02-02T21:35:02+0000","0","0",""
"178617909485793_474814293199485/178617909485793_474814293199485","5014","315","1","178617909485793_474814293199485","data","data.*","fetched (200)","2021-10-07 15:31:22.466045","Facebook:/<post-id>/comments","The besttt x lehen wisqq ❤️❤️❤️","2020-02-02T21:35:04+0000","0","0",""
"178617909485793_474814293199485/178617909485793_474814293199485","5015","315","1","178617909485793_474814293199485","data","data.*","fetched (200)","2021-10-07 15:31:22.466045","Facebook:/<post-id>/comments","Wisq lehnu!!!","2020-02-02T21:35:31+0000","0","0",""
"178617909485793_474814293199485/178617909485793_474814293199485","5016","315","1","178617909485793_474814293199485","data","data.*","fetched (200)","2021-10-07 15:31:22.466045","Facebook:/<post-id>/comments","The best of the best","2020-02-02T21:35:40+0000","0","0",""
"178617909485793_474814293199485/178617909485793_474814293199485","5017","315","1","178617909485793_474814293199485","data","data.*","fetched (200)","2021-10-07 15:31:22.466045","Facebook:/<post-id>/comments","Bravu 👌👌👌","2020-02-02T21:36:03+0000","0","0",""
"178617909485793_474814293199485/178617909485793_474814293199485","5018","315","1","178617909485793_474814293199485","data","data.*","fetched (200)","2021-10-07 15:31:22.466045","Facebook:/<post-id>/comments","His voice is absolutely stunning","2020-02-02T21:36:11+0000","0","0",""
"178617909485793_474814293199485/178617909485793_474814293199485","5019","315","1","178617909485793_474814293199485","data","data.*","fetched (200)","2021-10-07 15:31:22.466045","Facebook:/<post-id>/comments","Bravu","2020-02-02T21:36:16+0000","0","0",""
"178617909485793_474814293199485/178617909485793_474814293199485","5020","315","1","178617909485793_474814293199485","data","data.*","fetched (200)","2021-10-07 15:31:22.466045","Facebook:/<post-id>/comments","Good luck Kyle","2020-02-02T21:36:17+0000","0","0",""
"178617909485793_474814293199485/178617909485793_474814293199485","5021","315","1","178617909485793_474814293199485","data","data.*","fetched (200)","2021-10-07 15:31:22.466045","Facebook:/<post-id>/comments","Bravu he should be in the finals he learned so much","2020-02-02T21:36:20+0000","1","0",""
"178617909485793_474814293199485/178617909485793_474814293199485","5022","315","1","178617909485793_474814293199485","data","data.*","fetched (200)","2021-10-07 15:31:22.466045","Facebook:/<post-id>/comments","Amazing","2020-02-02T21:36:34+0000","0","0",""
"178617909485793_474814293199485/178617909485793_474814293199485","5023","315","1","178617909485793_474814293199485","data","data.*","fetched (200)","2021-10-07 15:31:22.466045","Facebook:/<post-id>/comments","Ejja KYLE.","2020-02-02T21:36:37+0000","0","0",""
"178617909485793_474814293199485/178617909485793_474814293199485","5024","315","1","178617909485793_474814293199485","data","data.*","fetched (200)","2021-10-07 15:31:22.466045","Facebook:/<post-id>/comments","Well done","2020-02-02T21:36:48+0000","0","0",""
"178617909485793_474814293199485/178617909485793_474814293199485","5025","315","1","178617909485793_474814293199485","data","data.*","fetched (200)","2021-10-07 15:31:22.466045","Facebook:/<post-id>/comments","","2020-02-02T21:37:06+0000","0","0",""
"178617909485793_474814293199485/178617909485793_474814293199485","5026","315","1","178617909485793_474814293199485","data","data.*","fetched (200)","2021-10-07 15:31:22.466045","Facebook:/<post-id>/comments","Bravu","2020-02-02T21:37:06+0000","0","0",""
"178617909485793_474814293199485/178617909485793_474814293199485","5027","315","1","178617909485793_474814293199485","data","data.*","fetched (200)","2021-10-07 15:31:22.466045","Facebook:/<post-id>/comments","Tal Genn ❤️❤️","2020-02-02T21:37:12+0000","0","0",""
"178617909485793_474814293199485/178617909485793_474814293199485","5028","315","1","178617909485793_474814293199485","data","data.*","fetched (200)","2021-10-07 15:31:22.466045","Facebook:/<post-id>/comments","Again a solid performance. Personally just doesn’t get me going. Lols like he is going to the final. As fan base is solid.","2020-02-02T21:37:41+0000","0","0",""
"178617909485793_474814293199485/178617909485793_474814293199485","5029","315","1","178617909485793_474814293199485","data","data.*","fetched (200)","2021-10-07 15:31:22.466045","Facebook:/<post-id>/comments","M kompetizzjoni kbira pero ir rebbih tiga jider bic car min hi","2020-02-02T21:37:54+0000","1","0",""
"178617909485793_474814293199485/178617909485793_474814293199485","5030","315","1","178617909485793_474814293199485","data","data.*","fetched (200)","2021-10-07 15:31:22.466045","Facebook:/<post-id>/comments","Bravu","2020-02-02T21:37:59+0000","0","0",""
"178617909485793_474814293199485/178617909485793_474814293199485","5031","315","1","178617909485793_474814293199485","data","data.*","fetched (200)","2021-10-07 15:31:22.466045","Facebook:/<post-id>/comments","Wowww","2020-02-02T21:37:59+0000","0","0",""
"178617909485793_474814293199485/178617909485793_474814293199485","5032","315","1","178617909485793_474814293199485","data","data.*","fetched (200)","2021-10-07 15:31:22.466045","Facebook:/<post-id>/comments","Well done Kyle ....you are amazing.","2020-02-02T21:38:02+0000","0","0",""
"178617909485793_474814293199485/178617909485793_474814293199485","5033","315","1","178617909485793_474814293199485","data","data.*","fetched (200)","2021-10-07 15:31:22.466045","Facebook:/<post-id>/comments","i like your voce","2020-02-02T21:38:51+0000","0","0",""
"178617909485793_474814293199485/178617909485793_474814293199485","5034","315","1","178617909485793_474814293199485","data","data.*","fetched (200)","2021-10-07 15:31:22.466045","Facebook:/<post-id>/comments","He does deserve to be in the final.","2020-02-02T21:38:52+0000","1","0",""
"178617909485793_474814293199485/178617909485793_474814293199485","5035","315","1","178617909485793_474814293199485","data","data.*","fetched (200)","2021-10-07 15:31:22.466045","Facebook:/<post-id>/comments","Goodluck Kyle!!! :)","2020-02-02T21:39:30+0000","0","0",""
"178617909485793_474814293199485/178617909485793_474814293199485","5036","315","1","178617909485793_474814293199485","data","data.*","fetched (200)","2021-10-07 15:31:22.466045","Facebook:/<post-id>/comments","Good luck Kyle❤❤","2020-02-02T21:39:37+0000","0","0",""
"178617909485793_474814293199485/178617909485793_474814293199485","5037","315","1","178617909485793_474814293199485","data","data.*","fetched (200)","2021-10-07 15:31:22.466045","Facebook:/<post-id>/comments","Well done","2020-02-02T21:40:27+0000","0","0",""
"178617909485793_474814293199485/178617909485793_474814293199485","5038","315","1","178617909485793_474814293199485","offcut","","fetched (200)","2021-10-07 15:31:22.466045","Facebook:/<post-id>/comments","","","","",""
"178617909485793_474811283199786","316","None","0","178617909485793_474811283199786","seed","","","None","None","","","","",""
"178617909485793_474811283199786/178617909485793_474811283199786","5039","316","1","178617909485793_474811283199786","empty","","fetched (200)","2021-10-07 15:31:22.823851","Facebook:/<post-id>/comments","","","","",""
"178617909485793_474809499866631","317","None","0","178617909485793_474809499866631","seed","","","None","None","","","","",""
"178617909485793_474809499866631/178617909485793_474809499866631","5040","317","1","178617909485793_474809499866631","data","data.*","fetched (200)","2021-10-07 15:31:23.073356","Facebook:/<post-id>/comments","???? Bloodline ghadom fl x factor 🤦‍♂️🤦‍♂️🤦‍♂️","2020-02-02T21:24:23+0000","4","3",""
"178617909485793_474809499866631/178617909485793_474809499866631","5041","317","1","178617909485793_474809499866631","data","data.*","fetched (200)","2021-10-07 15:31:23.073356","Facebook:/<post-id>/comments","About time ehhh.. they where nothing special.. good choice for letting them go","2020-02-02T21:24:28+0000","6","7",""
"178617909485793_474809499866631/178617909485793_474809499866631","5042","317","1","178617909485793_474809499866631","data","data.*","fetched (200)","2021-10-07 15:31:23.073356","Facebook:/<post-id>/comments","That was quick","2020-02-02T21:24:36+0000","0","0",""
"178617909485793_474809499866631/178617909485793_474809499866631","5043","317","1","178617909485793_474809499866631","data","data.*","fetched (200)","2021-10-07 15:31:23.073356","Facebook:/<post-id>/comments","Sorry but not a good song choice today !","2020-02-02T21:24:54+0000","3","0",""
"178617909485793_474809499866631/178617909485793_474809499866631","5044","317","1","178617909485793_474809499866631","data","data.*","fetched (200)","2021-10-07 15:31:23.073356","Facebook:/<post-id>/comments","Alahares le...they should be proud li waslu shawn. Everyone is far better. Gdluck for your future endeavors.","2020-02-02T21:25:17+0000","11","2",""
"178617909485793_474809499866631/178617909485793_474809499866631","5045","317","1","178617909485793_474809499866631","data","data.*","fetched (200)","2021-10-07 15:31:23.073356","Facebook:/<post-id>/comments","Gafa Miguel Of course, they deserve it!","2020-02-02T21:25:59+0000","7","0",""
"178617909485793_474809499866631/178617909485793_474809499866631","5046","317","1","178617909485793_474809499866631","data","data.*","fetched (200)","2021-10-07 15:31:23.073356","Facebook:/<post-id>/comments","Goodluck","2020-02-02T21:26:09+0000","0","0",""
"178617909485793_474809499866631/178617909485793_474809499866631","5047","317","1","178617909485793_474809499866631","data","data.*","fetched (200)","2021-10-07 15:31:23.073356","Facebook:/<post-id>/comments","I'm very sorry for you. You both worked hard for it. Keep strong and keep singing.","2020-02-02T21:26:15+0000","0","0",""
"178617909485793_474809499866631/178617909485793_474809499866631","5048","317","1","178617909485793_474809499866631","data","data.*","fetched (200)","2021-10-07 15:31:23.073356","Facebook:/<post-id>/comments","Bloodline I don’t like them they should be eliminated","2020-02-02T21:26:20+0000","2","0",""
"178617909485793_474809499866631/178617909485793_474809499866631","5049","317","1","178617909485793_474809499866631","data","data.*","fetched (200)","2021-10-07 15:31:23.073356","Facebook:/<post-id>/comments","Sow sorry dawn kantaw fir 4 post ma nafx kumbinazjoni ukoll ghax kull min ikanta fir raba post jinqala","2020-02-02T21:26:21+0000","1","0",""
"178617909485793_474809499866631/178617909485793_474809499866631","5050","317","1","178617909485793_474809499866631","data","data.*","fetched (200)","2021-10-07 15:31:23.073356","Facebook:/<post-id>/comments","Keep singing together....  Was far better than bloodline","2020-02-02T21:26:48+0000","6","0",""
"178617909485793_474809499866631/178617909485793_474809499866631","5051","317","1","178617909485793_474809499866631","data","data.*","fetched (200)","2021-10-07 15:31:23.073356","Facebook:/<post-id>/comments","Imran Shaikh 😜 we definitely have different opinions :)","2020-02-02T21:27:02+0000","2","0",""
"178617909485793_474809499866631/178617909485793_474809499866631","5052","317","1","178617909485793_474809499866631","data","data.*","fetched (200)","2021-10-07 15:31:23.073356","Facebook:/<post-id>/comments","Proset hi","2020-02-02T21:27:38+0000","0","0",""
"178617909485793_474809499866631/178617909485793_474809499866631","5053","317","1","178617909485793_474809499866631","data","data.*","fetched (200)","2021-10-07 15:31:23.073356","Facebook:/<post-id>/comments","Well done 👍","2020-02-02T21:27:39+0000","0","0",""
"178617909485793_474809499866631/178617909485793_474809499866631","5054","317","1","178617909485793_474809499866631","data","data.*","fetched (200)","2021-10-07 15:31:23.073356","Facebook:/<post-id>/comments","Yasmin & James were a lot better tonight. It was between them or Kyle. Kyle might just have a bigger fan base. Hence why he stayed. Bloodline were not at their best tonight. But they got another shot at it. On to the next phase 👉🏻","2020-02-02T21:27:41+0000","2","0",""
"178617909485793_474809499866631/178617909485793_474809499866631","5055","317","1","178617909485793_474809499866631","data","data.*","fetched (200)","2021-10-07 15:31:23.073356","Facebook:/<post-id>/comments",":(","2020-02-02T21:27:47+0000","0","0",""
"178617909485793_474809499866631/178617909485793_474809499866631","5056","317","1","178617909485793_474809499866631","data","data.*","fetched (200)","2021-10-07 15:31:23.073356","Facebook:/<post-id>/comments","Miss u mummy and daddy","2020-02-02T21:27:48+0000","0","0",""
"178617909485793_474809499866631/178617909485793_474809499866631","5057","317","1","178617909485793_474809499866631","data","data.*","fetched (200)","2021-10-07 15:31:23.073356","Facebook:/<post-id>/comments","Well done","2020-02-02T21:27:58+0000","0","0",""
"178617909485793_474809499866631/178617909485793_474809499866631","5058","317","1","178617909485793_474809499866631","data","data.*","fetched (200)","2021-10-07 15:31:23.073356","Facebook:/<post-id>/comments","Ir-rispett kollu lejn Kayle hu kellu jinqala","2020-02-02T21:28:11+0000","0","3",""
"178617909485793_474809499866631/178617909485793_474809499866631","5059","317","1","178617909485793_474809499866631","data","data.*","fetched (200)","2021-10-07 15:31:23.073356","Facebook:/<post-id>/comments","IL paroli fil vojt jispikka wisq my god.well done Yasmin and James you worked hard.","2020-02-02T21:28:16+0000","13","0",""
"178617909485793_474809499866631/178617909485793_474809499866631","5060","317","1","178617909485793_474809499866631","data","data.*","fetched (200)","2021-10-07 15:31:23.073356","Facebook:/<post-id>/comments","They were my favourite ❤️ Sad to see them go!","2020-02-02T21:28:22+0000","3","0",""
"178617909485793_474809499866631/178617909485793_474809499866631","5061","317","1","178617909485793_474809499866631","data","data.*","fetched (200)","2021-10-07 15:31:23.073356","Facebook:/<post-id>/comments","They were amazing! ❤️","2020-02-02T21:28:33+0000","0","0",""
"178617909485793_474809499866631/178617909485793_474809499866631","5062","317","1","178617909485793_474809499866631","data","data.*","fetched (200)","2021-10-07 15:31:23.073356","Facebook:/<post-id>/comments","Keep up ❤️ well done","2020-02-02T21:28:33+0000","0","0",""
"178617909485793_474809499866631/178617909485793_474809499866631","5063","317","1","178617909485793_474809499866631","data","data.*","fetched (200)","2021-10-07 15:31:23.073356","Facebook:/<post-id>/comments","Gafa Miguel UWX !","2020-02-02T21:28:50+0000","0","0",""
"178617909485793_474809499866631/178617909485793_474809499866631","5064","317","1","178617909485793_474809499866631","data","data.*","fetched (200)","2021-10-07 15:31:23.073356","Facebook:/<post-id>/comments","😔","2020-02-02T21:28:50+0000","0","0",""
"178617909485793_474809499866631/178617909485793_474809499866631","5065","317","1","178617909485793_474809499866631","offcut","","fetched (200)","2021-10-07 15:31:23.073356","Facebook:/<post-id>/comments","","","","",""
"178617909485793_474801879867393","318","None","0","178617909485793_474801879867393","seed","","","None","None","","","","",""
"178617909485793_474801879867393/178617909485793_474801879867393","5066","318","1","178617909485793_474801879867393","empty","","fetched (200)","2021-10-07 15:31:23.577009","Facebook:/<post-id>/comments","","","","",""
"178617909485793_474798826534365","319","None","0","178617909485793_474798826534365","seed","","","None","None","","","","",""
"178617909485793_474798826534365/178617909485793_474798826534365","5067","319","1","178617909485793_474798826534365","data","data.*","fetched (200)","2021-10-07 15:31:23.778691","Facebook:/<post-id>/comments","She's a 🌟","2020-02-02T21:06:32+0000","1","0",""
"178617909485793_474798826534365/178617909485793_474798826534365","5068","319","1","178617909485793_474798826534365","data","data.*","fetched (200)","2021-10-07 15:31:23.778691","Facebook:/<post-id>/comments","Bravissima <3","2020-02-02T21:06:44+0000","0","0",""
"178617909485793_474798826534365/178617909485793_474798826534365","5069","319","1","178617909485793_474798826534365","data","data.*","fetched (200)","2021-10-07 15:31:23.778691","Facebook:/<post-id>/comments","Bravissima 👏👏👏❤️❤️❤️","2020-02-02T21:06:47+0000","0","0",""
"178617909485793_474798826534365/178617909485793_474798826534365","5070","319","1","178617909485793_474798826534365","data","data.*","fetched (200)","2021-10-07 15:31:23.778691","Facebook:/<post-id>/comments","Winner 🙏🙏❤️❤️","2020-02-02T21:06:47+0000","1","0",""
"178617909485793_474798826534365/178617909485793_474798826534365","5071","319","1","178617909485793_474798826534365","data","data.*","fetched (200)","2021-10-07 15:31:23.778691","Facebook:/<post-id>/comments","Wow amazing ❤️❤️❤️","2020-02-02T21:06:48+0000","0","0",""
"178617909485793_474798826534365/178617909485793_474798826534365","5072","319","1","178617909485793_474798826534365","data","data.*","fetched (200)","2021-10-07 15:31:23.778691","Facebook:/<post-id>/comments","Wooooow the best ❤️❤️❤️","2020-02-02T21:06:50+0000","0","0",""
"178617909485793_474798826534365/178617909485793_474798826534365","5073","319","1","178617909485793_474798826534365","data","data.*","fetched (200)","2021-10-07 15:31:23.778691","Facebook:/<post-id>/comments","Super","2020-02-02T21:06:52+0000","0","0",""
"178617909485793_474798826534365/178617909485793_474798826534365","5074","319","1","178617909485793_474798826534365","data","data.*","fetched (200)","2021-10-07 15:31:23.778691","Facebook:/<post-id>/comments","Amazing 😍 well done 👍","2020-02-02T21:07:00+0000","0","0",""
"178617909485793_474798826534365/178617909485793_474798826534365","5075","319","1","178617909485793_474798826534365","data","data.*","fetched (200)","2021-10-07 15:31:23.778691","Facebook:/<post-id>/comments","Well done! Prosit!","2020-02-02T21:07:00+0000","1","0",""
"178617909485793_474798826534365/178617909485793_474798826534365","5076","319","1","178617909485793_474798826534365","data","data.*","fetched (200)","2021-10-07 15:31:23.778691","Facebook:/<post-id>/comments","PROSIT","2020-02-02T21:07:01+0000","0","0",""
"178617909485793_474798826534365/178617909485793_474798826534365","5077","319","1","178617909485793_474798826534365","data","data.*","fetched (200)","2021-10-07 15:31:23.778691","Facebook:/<post-id>/comments","The winner ♥️","2020-02-02T21:07:01+0000","0","0",""
"178617909485793_474798826534365/178617909485793_474798826534365","5078","319","1","178617909485793_474798826534365","data","data.*","fetched (200)","2021-10-07 15:31:23.778691","Facebook:/<post-id>/comments","Winner","2020-02-02T21:07:03+0000","1","0",""
"178617909485793_474798826534365/178617909485793_474798826534365","5079","319","1","178617909485793_474798826534365","data","data.*","fetched (200)","2021-10-07 15:31:23.778691","Facebook:/<post-id>/comments","Winner!!","2020-02-02T21:07:03+0000","0","0",""
"178617909485793_474798826534365/178617909485793_474798826534365","5080","319","1","178617909485793_474798826534365","data","data.*","fetched (200)","2021-10-07 15:31:23.778691","Facebook:/<post-id>/comments","Definitely the best!!! All rounder!!","2020-02-02T21:07:06+0000","4","0",""
"178617909485793_474798826534365/178617909485793_474798826534365","5081","319","1","178617909485793_474798826534365","data","data.*","fetched (200)","2021-10-07 15:31:23.778691","Facebook:/<post-id>/comments","She’s got it all! Amazing!","2020-02-02T21:07:07+0000","2","0",""
"178617909485793_474798826534365/178617909485793_474798826534365","5082","319","1","178617909485793_474798826534365","data","data.*","fetched (200)","2021-10-07 15:31:23.778691","Facebook:/<post-id>/comments","Grande... Huge...","2020-02-02T21:07:12+0000","0","0",""
"178617909485793_474798826534365/178617909485793_474798826534365","5083","319","1","178617909485793_474798826534365","data","data.*","fetched (200)","2021-10-07 15:31:23.778691","Facebook:/<post-id>/comments","Amazing dear","2020-02-02T21:07:14+0000","1","0",""
"178617909485793_474798826534365/178617909485793_474798826534365","5084","319","1","178617909485793_474798826534365","data","data.*","fetched (200)","2021-10-07 15:31:23.778691","Facebook:/<post-id>/comments","The best 🔥🔥","2020-02-02T21:07:15+0000","1","0",""
"178617909485793_474798826534365/178617909485793_474798826534365","5085","319","1","178617909485793_474798826534365","data","data.*","fetched (200)","2021-10-07 15:31:23.778691","Facebook:/<post-id>/comments","Wooooowwwww","2020-02-02T21:07:16+0000","0","0",""
"178617909485793_474798826534365/178617909485793_474798826534365","5086","319","1","178617909485793_474798826534365","data","data.*","fetched (200)","2021-10-07 15:31:23.778691","Facebook:/<post-id>/comments","Winner !!!!","2020-02-02T21:07:17+0000","0","0",""
"178617909485793_474798826534365/178617909485793_474798826534365","5087","319","1","178617909485793_474798826534365","data","data.*","fetched (200)","2021-10-07 15:31:23.778691","Facebook:/<post-id>/comments","Winner","2020-02-02T21:07:18+0000","0","0",""
"178617909485793_474798826534365/178617909485793_474798826534365","5088","319","1","178617909485793_474798826534365","data","data.*","fetched (200)","2021-10-07 15:31:23.778691","Facebook:/<post-id>/comments","Best one for me. Without pretentious expectations of past successes.  A complete star","2020-02-02T21:07:21+0000","30","1",""
"178617909485793_474798826534365/178617909485793_474798826534365","5089","319","1","178617909485793_474798826534365","data","data.*","fetched (200)","2021-10-07 15:31:23.778691","Facebook:/<post-id>/comments","🥰🥰🥰 Amazing","2020-02-02T21:07:22+0000","0","0",""
"178617909485793_474798826534365/178617909485793_474798826534365","5090","319","1","178617909485793_474798826534365","data","data.*","fetched (200)","2021-10-07 15:31:23.778691","Facebook:/<post-id>/comments","WINNER ❤️❤️❤️","2020-02-02T21:07:23+0000","0","0",""
"178617909485793_474798826534365/178617909485793_474798826534365","5091","319","1","178617909485793_474798826534365","data","data.*","fetched (200)","2021-10-07 15:31:23.778691","Facebook:/<post-id>/comments","Winner","2020-02-02T21:07:25+0000","0","0",""
"178617909485793_474798826534365/178617909485793_474798826534365","5092","319","1","178617909485793_474798826534365","offcut","","fetched (200)","2021-10-07 15:31:23.778691","Facebook:/<post-id>/comments","","","","",""
"178617909485793_474792166535031","320","None","0","178617909485793_474792166535031","seed","","","None","None","","","","",""
"178617909485793_474792166535031/178617909485793_474792166535031","5093","320","1","178617909485793_474792166535031","data","data.*","fetched (200)","2021-10-07 15:31:24.222916","Facebook:/<post-id>/comments","Wowww amazingggg","2020-02-02T20:54:01+0000","1","0",""
"178617909485793_474792166535031/178617909485793_474792166535031","5094","320","1","178617909485793_474792166535031","data","data.*","fetched (200)","2021-10-07 15:31:24.222916","Facebook:/<post-id>/comments","Well done girls","2020-02-02T20:54:21+0000","1","0",""
"178617909485793_474792166535031/178617909485793_474792166535031","5095","320","1","178617909485793_474792166535031","data","data.*","fetched (200)","2021-10-07 15:31:24.222916","Facebook:/<post-id>/comments","Well done","2020-02-02T20:54:34+0000","1","0",""
"178617909485793_474792166535031/178617909485793_474792166535031","5096","320","1","178617909485793_474792166535031","data","data.*","fetched (200)","2021-10-07 15:31:24.222916","Facebook:/<post-id>/comments","Well done","2020-02-02T20:54:34+0000","1","1",""
"178617909485793_474792166535031/178617909485793_474792166535031","5097","320","1","178617909485793_474792166535031","data","data.*","fetched (200)","2021-10-07 15:31:24.222916","Facebook:/<post-id>/comments","","2020-02-02T20:54:43+0000","1","0",""
"178617909485793_474792166535031/178617909485793_474792166535031","5098","320","1","178617909485793_474792166535031","data","data.*","fetched (200)","2021-10-07 15:31:24.222916","Facebook:/<post-id>/comments","WELL DONE ❤️","2020-02-02T20:54:43+0000","2","0",""
"178617909485793_474792166535031/178617909485793_474792166535031","5099","320","1","178617909485793_474792166535031","data","data.*","fetched (200)","2021-10-07 15:31:24.222916","Facebook:/<post-id>/comments","Winners 👌😍👏👏👏","2020-02-02T20:54:49+0000","2","0",""
"178617909485793_474792166535031/178617909485793_474792166535031","5100","320","1","178617909485793_474792166535031","data","data.*","fetched (200)","2021-10-07 15:31:24.222916","Facebook:/<post-id>/comments","Not my favourite today sorry","2020-02-02T20:54:53+0000","3","0",""
"178617909485793_474792166535031/178617909485793_474792166535031","5101","320","1","178617909485793_474792166535031","data","data.*","fetched (200)","2021-10-07 15:31:24.222916","Facebook:/<post-id>/comments","Hope you will be in the final","2020-02-02T20:54:53+0000","1","0",""
"178617909485793_474792166535031/178617909485793_474792166535031","5102","320","1","178617909485793_474792166535031","data","data.*","fetched (200)","2021-10-07 15:31:24.222916","Facebook:/<post-id>/comments","Why these terrible song choices?","2020-02-02T20:54:54+0000","7","1",""
"178617909485793_474792166535031/178617909485793_474792166535031","5103","320","1","178617909485793_474792166535031","data","data.*","fetched (200)","2021-10-07 15:31:24.222916","Facebook:/<post-id>/comments","Well done","2020-02-02T20:55:09+0000","1","0",""
"178617909485793_474792166535031/178617909485793_474792166535031","5104","320","1","178617909485793_474792166535031","data","data.*","fetched (200)","2021-10-07 15:31:24.222916","Facebook:/<post-id>/comments","B.R.A.V.I 🍬🙏🏼","2020-02-02T20:55:10+0000","0","0",""
"178617909485793_474792166535031/178617909485793_474792166535031","5105","320","1","178617909485793_474792166535031","data","data.*","fetched (200)","2021-10-07 15:31:24.222916","Facebook:/<post-id>/comments","","2020-02-02T20:55:12+0000","1","0",""
"178617909485793_474792166535031/178617909485793_474792166535031","5106","320","1","178617909485793_474792166535031","data","data.*","fetched (200)","2021-10-07 15:31:24.222916","Facebook:/<post-id>/comments","The best","2020-02-02T20:55:14+0000","1","0",""
"178617909485793_474792166535031/178617909485793_474792166535031","5107","320","1","178617909485793_474792166535031","data","data.*","fetched (200)","2021-10-07 15:31:24.222916","Facebook:/<post-id>/comments","Waaaaaa 🤯🤩🤩 love you girlsssss ❤️❤️❤️❤️ And again you NAILED IT 🤩💯💥","2020-02-02T20:55:14+0000","1","0",""
"178617909485793_474792166535031/178617909485793_474792166535031","5108","320","1","178617909485793_474792166535031","data","data.*","fetched (200)","2021-10-07 15:31:24.222916","Facebook:/<post-id>/comments","Well done! ","2020-02-02T20:55:14+0000","2","0",""
"178617909485793_474792166535031/178617909485793_474792166535031","5109","320","1","178617909485793_474792166535031","data","data.*","fetched (200)","2021-10-07 15:31:24.222916","Facebook:/<post-id>/comments","Love these girls!!! Hope they will be in the final...","2020-02-02T20:55:17+0000","2","0",""
"178617909485793_474792166535031/178617909485793_474792166535031","5110","320","1","178617909485793_474792166535031","data","data.*","fetched (200)","2021-10-07 15:31:24.222916","Facebook:/<post-id>/comments","Fantastic Performance Gurls..! You nailed it!!🤩","2020-02-02T20:55:17+0000","2","0",""
"178617909485793_474792166535031/178617909485793_474792166535031","5111","320","1","178617909485793_474792166535031","data","data.*","fetched (200)","2021-10-07 15:31:24.222916","Facebook:/<post-id>/comments","Luv them!","2020-02-02T20:55:17+0000","1","0",""
"178617909485793_474792166535031/178617909485793_474792166535031","5112","320","1","178617909485793_474792166535031","data","data.*","fetched (200)","2021-10-07 15:31:24.222916","Facebook:/<post-id>/comments","👌👌","2020-02-02T20:55:19+0000","1","0",""
"178617909485793_474792166535031/178617909485793_474792166535031","5113","320","1","178617909485793_474792166535031","data","data.*","fetched (200)","2021-10-07 15:31:24.222916","Facebook:/<post-id>/comments","The bests ❤️❤️❤️❤️❤️","2020-02-02T20:55:21+0000","2","0",""
