"level","id","parent_id","object_id","object_type","object_key","query_status","query_time","query_type","message","created_time","like_count","comment_count","error.message"
"1","424","3","268456953819176_863543440977188","data","data.*","fetched (200)","2021-10-20 21:57:29.911161","Facebook:/<post-id>/comments","Tal-biki! 😭","2021-10-16T14:34:18+0000","2","0",""
"1","425","3","268456953819176_863543440977188","data","data.*","fetched (200)","2021-10-20 21:57:29.911161","Facebook:/<post-id>/comments","David Borg lingwa nazzjonali waħda għandna però","2021-10-16T14:57:33+0000","4","0",""
"1","426","3","268456953819176_863543440977188","data","data.*","fetched (200)","2021-10-20 21:57:29.911161","Facebook:/<post-id>/comments","Fiex wasalna! Jiena gieli jkellmuni bl-ingliz imma nirrispondihom bil-Malti","2021-10-16T19:14:18+0000","4","0",""
"1","427","3","268456953819176_863543440977188","data","data.*","fetched (200)","2021-10-20 21:57:29.911161","Facebook:/<post-id>/comments","Naqbel mieghek","2021-10-16T21:07:08+0000","0","0",""
"1","428","3","268456953819176_863543440977188","data","data.*","fetched (200)","2021-10-20 21:57:29.911161","Facebook:/<post-id>/comments","Sean Fenech iva hija lingwa ufficjali. imma ma ghandekx ghalfejn  thossok inferjuri ghax titkellem bil malti. ","2021-10-17T05:25:05+0000","2","0",""
"1","429","3","268456953819176_863543440977188","data","data.*","fetched (200)","2021-10-20 21:57:29.911161","Facebook:/<post-id>/comments","Mela pajjiz daqs naqra u ghandna il lingwa taghna u nisthu nuzawa ..... ma nafx jiena imma jien ma naqbel xejn ... 😔","2021-10-17T05:27:11+0000","1","0",""
"1","430","3","268456953819176_863543440977188","data","data.*","fetched (200)","2021-10-20 21:57:29.911161","Facebook:/<post-id>/comments","Tistħi xejn. Jistħi min ma jafx ilsien twelidu, u xħin jipprova jlissen kelmtejn bil-Malti jispiċċa jaqa' ghan-nejk.","2021-10-17T07:10:58+0000","2","0",""
"1","431","3","268456953819176_863543440977188","data","data.*","fetched (200)","2021-10-20 21:57:29.911161","Facebook:/<post-id>/comments","il-qawl jghid - jekk ma tafx ilsien pajizek, ilsien min taf, ilsien qaddisek?","2021-10-17T08:41:25+0000","1","0",""
"1","432","3","268456953819176_863543440977188","data","data.*","fetched (200)","2021-10-20 21:57:29.911161","Facebook:/<post-id>/comments","Jeff Micallef - eżatt. ","2021-10-17T08:46:54+0000","0","0",""
"1","433","3","268456953819176_863543440977188","data","data.*","fetched (200)","2021-10-20 21:57:29.911161","Facebook:/<post-id>/comments","David Borg iva naqbel imma lingwa ingliza nuzaha ma persuni li ma jitkellmux il malti jew mal barranin u mhux nisthi nitkellem bil lingwa maltija ghax ihossni inferjuri ... inferjuri meta hawn  pajjizi ferm akbar min malta li lanqas ghandhom lingwa tahom u juzaw dik ingliza jew spanjola ....","2021-10-17T09:39:26+0000","0","0",""
"1","434","3","268456953819176_863543440977188","data","data.*","fetched (200)","2021-10-20 21:57:29.911161","Facebook:/<post-id>/comments","Jeff Micallef u dawn għandhom xi ħaġa inqas minnha? Jekk tara L-Italja green pass qed jgħidu. L-Ingliż qed isir il-lingwa prinċipali tad-dinja kollha. ","2021-10-17T09:43:44+0000","0","0",""
"1","435","3","268456953819176_863543440977188","data","data.*","fetched (200)","2021-10-20 21:57:29.911161","Facebook:/<post-id>/comments","David Borg u x’għandu x’jaqsam? Hawn mhux nitkellmu fuq l-influwenza tal-Ingliż (li nafu li fil-Malti teżisti bħal f’kull lingwa oħra) u kważi kważi lanqas fuq l-użu tal-Ingliż (imma pprova mur l-Italja - speċjalment mhux f’belt kbira - u tkellem bl-Ingliż biss u tara kemm ftit nies jirrisponduk bih).  Qed nitkellmu dwar li persuna taħseb li għax tuża l-lingwa li hi komda biha HI, tħossha inferjuri - bħallikieku l-Ingliż hu xi xempju tal-intelliġenza u fih xi ħaġa intrinsikament superjuri. Naċċertak li l-Italja, għalkemm jużaw kliem Ingliż, ftit li xejn se ssib nies li jistħu jużaw it-Taljan u jħossuhom injoranti.  U jekk niġu għal dan, bħalma l-Italja jgħidu “Green Pass”, Franza “passe sanitaire” jgħidu.","2021-10-17T10:24:46+0000","2","0",""
"1","436","3","268456953819176_863543440977188","offcut","","fetched (200)","2021-10-20 21:57:29.911161","Facebook:/<post-id>/comments","","","","",""
"1","437","4","268456953819176_857105368287662","empty","","fetched (200)","2021-10-20 21:57:30.310128","Facebook:/<post-id>/comments","","","","",""
"1","438","5","268456953819176_853010432030489","data","data.*","fetched (200)","2021-10-20 21:57:30.725040","Facebook:/<post-id>/comments","X mentalita tal habbagoz. Ieqfu oholmu li l malti ghandu xi importanza partikolari.  X'naghmlu issa? Nobbligaw lil Ferrero u lil Pringles jibdew ituna tiketta bil Malti f'suq ta 400,000 ? Xqed timplika li is suq ungeriz huwa daqs dak malti?  Ghandna xorti li l ingliz huwa lingwa ufficjali fmalta u mifhum u mitkellem minn kulhadd.","2021-09-29T11:45:00+0000","0","26",""
"1","439","5","268456953819176_853010432030489","data","data.*","fetched (200)","2021-10-20 21:57:30.725040","Facebook:/<post-id>/comments","Karl Baldacchino Kultant tohrog b'wahda tajba.....ghidlu min jahseb li se jhallas biex fuq it trikketta jkun hemm il lingwa Makltija?","2021-09-29T15:46:22+0000","1","0",""
"1","440","5","268456953819176_853010432030489","data","data.*","fetched (200)","2021-10-20 21:57:30.725040","Facebook:/<post-id>/comments","Victor Collins u dawn qabda imgienen jahsbu li l Malti huwa ic centru ta l univers. Iridu jaccettaw li hawn suq zghir u li l MALTI KIEN GHADU U JIBQA IL LINGWA TAL KCINA.  Jien vera ninharaq, meta nara dawn l affarijiet. Ahna ghandna ingliz tajjeb hafna, tant hu tajjeb li tezisti industrija fejn nghallmuh. It taljani hawn jigu jitghallmuh. U flok ahna grati li bmod naturali ghandna lingwa fil kostituzzjoni li nistghu nikkomunikaw mad dinja biha, nahsbu li ahna ic centru ta l univers u irridu nezaltaw l gharbi.  Kieku jien il gvern, inehhi l obbligu li trid bilfors titghallem il malti l iskola. ","2021-09-29T15:51:31+0000","0","0",""
"1","441","5","268456953819176_853010432030489","data","data.*","fetched (200)","2021-10-20 21:57:30.725040","Facebook:/<post-id>/comments","Karl Baldacchino Iva u Le....il Malti tajjeb li jigi mghallem fl-iskejjel, imma li tordna lil haddiehor, li mhux Malti, biex juza l-Malti fuq it tikketti hija farsa, ma tghamel l-ebda differenza ghal hadd hlief li il prezz jghola.","2021-09-29T15:55:04+0000","2","0",""
"1","442","5","268456953819176_853010432030489","data","data.*","fetched (200)","2021-10-20 21:57:30.725040","Facebook:/<post-id>/comments","Small fish in a small pond thinking we're sharks in an ocean.","2021-09-29T15:55:35+0000","1","0",""
"1","443","5","268456953819176_853010432030489","data","data.*","fetched (200)","2021-10-20 21:57:30.725040","Facebook:/<post-id>/comments","Iii madoffi x’għarukaża, qed jitlob lil kumpanija b’valur nett ta’ iżjed minn $200 biljun tittraduċi sentenza waħda bil-Malti. Ma nafx eżatt kemm taħsbu li tiswa traduzzjoni ta’ dak it-tul. 🤷🏻‍♂️","2021-09-29T16:37:45+0000","6","0",""
"1","444","5","268456953819176_853010432030489","data","data.*","fetched (200)","2021-10-20 21:57:30.725040","Facebook:/<post-id>/comments","Karl Baldacchino - il-Malti jibqa' ""lingwa tal-kċina"" ħabba erba' nies bħalek li jaraw x'jagħmlu biex iżommuh lura. Daqslikieku l-importanza ta' lingwa hi bbażata fuq kemm għandha kelliema. Għidilhom hekk lill-Iżlandiżi jew lil-Lussemburgi! ","2021-09-29T17:25:07+0000","4","0",""
"1","445","5","268456953819176_853010432030489","data","data.*","fetched (200)","2021-10-20 21:57:30.725040","Facebook:/<post-id>/comments","Sean Fenech dawk mghandomx il lussu ta l ingliz li ghandna ahna. Meta jkollok l ingliz b mod naturali bhalna minhabba l gheruq u it tradizzjoni taghna li dejjem gejna mghalma l ingliz minhabba l passat taghna verament mghandekx bzonn lingwa ohra ghax ghandek kollox.  Lingwa qedha hemm biex tikkomunika mhux biex isahhah xi pride nazzjonali.","2021-09-29T17:27:48+0000","1","0",""
"1","446","5","268456953819176_853010432030489","data","data.*","fetched (200)","2021-10-20 21:57:30.725040","Facebook:/<post-id>/comments","Karl Baldacchino - mela u nispiċċaw għall-Amerikani, ikkakkmati fl-injoranza tagħhom. Diversi studji juru li tmur għall-aħjar jekk taf iktar minn lingwa waħda. U għandek żball temmen li f'Malta biss hawn ""il-lussu tal-Ingliż"". ","2021-09-29T17:29:34+0000","1","0",""
"1","447","5","268456953819176_853010432030489","data","data.*","fetched (200)","2021-10-20 21:57:30.725040","Facebook:/<post-id>/comments","Sean Fenech uzgur hekk hu. Imma mhux il malti! Bil malti fejn ha tasal? S ghawdex jew Filfa.  Jien nixtieq naqta subghajja iz zghir biex inkun iktar fluent fit taljan per ezempju. Nipreferi bil bosta li naf izjed it taljan milli il malti. Kieku kelli nisagrifika, ma nahsibix darbtejn biex ninza l malti mil vokabularju tieghi u nisostitwih bit taljan.","2021-09-29T17:32:43+0000","0","0",""
"1","448","5","268456953819176_853010432030489","data","data.*","fetched (200)","2021-10-20 21:57:30.725040","Facebook:/<post-id>/comments","Sean Fenech as for il lussu ta lingliz, ovja mahnix wahidna. Izda mahnix maggoranza lanqas.","2021-09-29T17:34:46+0000","0","0",""
"1","449","5","268456953819176_853010432030489","data","data.*","fetched (200)","2021-10-20 21:57:30.725040","Facebook:/<post-id>/comments","Karl Baldacchino - għax taf lingwa waħda ma tfissirx li ma tistax taf lingwa oħra u ssir fluwenti fiha. Hawn biżżejjed riżorsi biex titgħallem it-Taljan u kif. Aħjar tinħeles minn dal-jasar ta' ħsieb. Lingwa mhix qiegħda hemm biex tkun tista' ssiefer u tużaha. ","2021-09-29T17:43:48+0000","4","0",""
"1","450","5","268456953819176_853010432030489","data","data.*","fetched (200)","2021-10-20 21:57:30.725040","Facebook:/<post-id>/comments","Sean Fenech il jasar fuq il lingwa maltija qieghed Sean. Il malti huwa limitat hafna fl espressjoni tieghu. Meta tahseb bl ingliz minflok bil-malti l espressjoni hija kwazi bla limitu. ","2021-09-29T17:50:18+0000","0","0",""
"1","451","5","268456953819176_853010432030489","data","data.*","fetched (200)","2021-10-20 21:57:30.725040","Facebook:/<post-id>/comments","Sean Fenech Amerikani ikkakkmati fl-inkjoranza taghhom? Yeah right. Ara ahna l-Maltin smart....ivvintajna il computer, l-internet, is smartphones, etc etc. Fejn, fid dinja kollha issib il Malti kintuza ghal xi haga? X'jiswa il Malti hlief go Malta? Li tighallem titkellem, taqra u tikteb bil Malti ok, imma biex titlob kumpannjij barranin jghamle l-Malti fuq it tikketti? Kif jghidu is Sliemizi ""give me a fuckin break"". ","2021-09-29T18:01:09+0000","1","0",""
"1","452","5","268456953819176_853010432030489","data","data.*","fetched (200)","2021-10-20 21:57:30.725040","Facebook:/<post-id>/comments","Karl Baldacchino qed tħallat l-istatus uffiċjali ta’ lingwa mal-ħila. Jekk l-Iżlandiżi għandhom l-istess livell ta’ Ingliż bħall-Iskandinavi l-oħra (ma nafx hux il-każ), mela għandhom Ingliż bil-qabda aħjar minn tal-Maltin bħala medja. Il-fatt jibqa’ li sa issa, f’Malta indipendenti qatt ma kellna każ fejn kien hemm iżjed residenti/konsumaturi komdi iżjed bl-Ingliż milli bil-Malti, u qatt ma kienet viċin. ","2021-09-29T18:32:29+0000","2","0",""
"1","453","5","268456953819176_853010432030489","data","data.*","fetched (200)","2021-10-20 21:57:30.725040","Facebook:/<post-id>/comments","Daniel Cossai imma ghax dejjem tajnihom aspettativa falza fuq il malti. Hares lejn il hate li johrog meta xi hadd jazzarda jitkellem bl ingliz. Fl iskola dejjem qisna il malti daqs l ingliz. Meta il prijorita kella tkun fuq l ingliz. Kieku illum il mizien ixaqleb izjed lejn l ingliz. ","2021-09-29T18:36:19+0000","0","0",""
"1","454","5","268456953819176_853010432030489","data","data.*","fetched (200)","2021-10-20 21:57:30.725040","Facebook:/<post-id>/comments","Victor Collins sadattant, fl-oqsma fejn huma obbligati jittraduċu għall-Malti, bħall-mediċini, ħadd qatt ma qal “u tgħid mhux hekk għal suq ta’ nofs miljun”. Kollha rawha worth it.  U billi jintuża Malta biss? Mhux Malta jgħixu l-maġġoranza tal-kelliema Maltin?  Sal-ġimgħa l-oħra naf lil xi ħadd li ġie lura Malta wara bosta snin, li ma ħax impjieg li xtaq għax qalulu jrid iwieġeb bilfors bil-Malti u mhux komdu bih. X’sewa f’dan il-każ li kien jgħix f’pajjiż li jitkellem bl-Ingliż, li iva jiftaħ opportunitajiet oħra, imma mhux l-opportunità li xtaq f’pajjiżu?","2021-09-29T18:38:52+0000","3","0",""
"1","455","5","268456953819176_853010432030489","data","data.*","fetched (200)","2021-10-20 21:57:30.725040","Facebook:/<post-id>/comments","Karl Baldacchino Żbaljat. Sa 20 sena ilu f'ħafna skejjel l-Ingliż kien imbuttat ħafna u kienu jikkastigawk jekk titkellem bil-Malti. Xorta l-maġġoranza ta' dawk il-ġenerazzjonijiet jippreferu l-Malti għax - mur obsor - Malta l-Malti l-iżjed li jużaw.","2021-09-29T18:46:22+0000","2","0",""
"1","456","5","268456953819176_853010432030489","data","data.*","fetched (200)","2021-10-20 21:57:30.725040","Facebook:/<post-id>/comments","Daniel Cossai Se thallat il medicini ma prodotti ohra? Come on.... Ha nghidlek haga, min qal li huwa iktar komdu bl-Ingliz meta jrid job go Malta huwa jew GIDDIEB jew Bullshitter. Jien ili nieqes min Malta 58 sena u l-ahhar li kont go klassi 64 sena.....nitkellem bil Malta qisni qatt ma tlaqt, u hlief ghal li spelling, nikteb u naqra wkoll decenti. Ghadni qatt ma ltqajt ma xi hadd MALTI li huwa izghar min 50 sena u li ma jafx jaqra jew jitkellem bl-Ingliz.","2021-09-29T18:48:17+0000","0","0",""
"1","457","5","268456953819176_853010432030489","data","data.*","fetched (200)","2021-10-20 21:57:30.725040","Facebook:/<post-id>/comments","Victor Collins Ma narax għala le. Bħalma l-Maltin kapaċi jifhmu l-Ingliż għall-ikel, kapaċi jifhmuh għall-mediċini. Tant hu hekk, li l-mediċini li jaslu għand in-nies xorta bl-Ingliż ikunu 99% tad-drabi. Imma t-traduzzjonijiet isiru u tista' ssibhom online. L-unika differenza hi li f'qasam minnhom kienu obbligati jagħmluha, fl-ieħor le. U dak huwa biss eżempju. Jeżisti manwali ta' karozzi, mobiles, u kemm trid affarijiet oħra bil-Malti, li mhux dejjem ikunu obbligati li jagħmluhom. L-ebda kumpanija ta' ċertu kobor ma tarah żejjed jew ħela ta' flus u ħadd mhu se joħroġ mis-suq kieku jeżisti dak l-obbligu.  Dwar il-punt l-ieħor: il-persuna minn dejjem kienet iżjed komda bl-Ingliż, minħabba l-iskola. Iż-żmien barra sempliċiment aggrava l-biċċa, ma kienx il-kawża. Il-fatt jibqa' li din il-persuna għandha ħakma perfetta tal-lingwa internazzjonali, u ħakma batuta tal-lingwa ""ta' Malta biss"", imma xorta t-tieni waħda kienet dak li għadd f'dan il-każ.","2021-09-29T18:57:27+0000","1","0",""
"1","458","5","268456953819176_853010432030489","data","data.*","fetched (200)","2021-10-20 21:57:30.725040","Facebook:/<post-id>/comments","Victor Collins Il-prezz mhux se jogħla minħabba traduzzjoni ta' darba. Kieku f'pajjiżi oħra qatt ma ssir traduzzjoni f'dawn il-prodotti.","2021-09-29T19:03:37+0000","1","0",""
"1","459","5","268456953819176_853010432030489","data","data.*","fetched (200)","2021-10-20 21:57:30.725040","Facebook:/<post-id>/comments","Karl Baldacchino Karl ħarist lejn ir-ritratt u qrajtha l-kitba tiegħi? Ħa nerġa' nispjegalek għax qisek ma fhimtnix: dan il-prodott għandu tikketta bl-inizjali tal-Ungerija u ta' Malta. Dan ifisser li min qed jipproduċi x-xarba jaf li se tinbiegħ l-Ungerija u Malta.  Mela tista' tgħidli x'qed issib daqshekk tal-għaġeb f'dak li ktibt jien? Il-kumpanija li timporta dan il-prodott tidher li hija l-General Soft Drinks tal-Marsa, l-istess kumpanija li tagħmel/timporta l-Coca-Cola. Jiġifieri kieku kellhom ir-rieda jew il-liġi li tobbligahom, setgħu faċilment iqabbdu traduttur DARBA BISS u bi spiża relattivament żgħira TA' DARBA BISS kien jaqilbilhom għall-Malti l-ingredjenti.   Karl għajjartni miġnun imma mhux se ngħajrek lura l-istess għax ma rridx naqa' baxx bħalek. Imma jiddispjaċini ngħidlek li r-raġunament tiegħek huwa verament bażwi. Il-Malti jibqa' l-lingwa tal-kċina għal ċerti nies għax pajjiżna dejjem tmexxa minn nies bħalek, nies li għandhom stima baxxa tal-Malti, li jgħidu li huwa fqir għax m'għandhomx ħakma tajba tiegħu. Dawn in-nies aħjar jintebħu li għax il-Malti tagħhom mhux wisq tajjeb ma jfissirx li mhuwiex lingwa għanja u sinjura.  Tneħħi l-obbligu tat-tagħlim tal-Malti mill-iskejjel? Taf b'xi pajjiż f'sensih li jneħħi l-obbligu tal-lingwa nazzjonali tiegħu?  Li tħobb il-lingwa nazzjonali ta' pajjiżek ma jfissirx li taħsbek xi ras kbira u li d-dinja ddur ma' pajjiżek. Li tħobb il-lingwa nazzjonali hi ħaġa naturali.  Is-soltu 'l-Malti tista' tużah Malta biss'. L-Iżlandiż tista' tużah l-Iżlanda biss u anke t-Taljan. Taħseb li b'daqshekk dawn il-pajjiżi għandhom stima baxxa tal-lingwa tagħhom?","2021-09-29T19:06:20+0000","6","0",""
"1","460","5","268456953819176_853010432030489","data","data.*","fetched (200)","2021-10-20 21:57:30.725040","Facebook:/<post-id>/comments","Il-Malti Madwarna ha nibdew hekk, inti taf li it tiketta issir at source fil fabbrika barra minn malta?  Nista nghidlek min esperjenza personali ghax kont involut fdan ix xoghol. Taf kemm trid tikometti ruhek kwantita mal fabbrika biex tghamillek label bil malti ghalik MINGHAJR ma tghollilek il prezz?  Hija spiza kbira hafna. Ghax qed taghmel kollox ghalik. Mod qabdu u tawk mil label li ghandom, li jinkludi l ingliz, u mod iridu jaghmlu label apposta ghalik.  Fuq din mhemx xi tmerini. Irrelevanti mil l argument tal malti, hawnhekk qed nilbes kappell iehor. Anki jekk titlobom biex taghmel per ezempju private label. Kelli talba darba fuq prodott partikolari minn ghand il convenience store ta malta. Qalli tistghu taghmlulna private label. Simili bhal ma ghandu bl ilma Hugo Chetcuti biex niftehmu. Jekk tmur fil hwienet tieghu, u tordna flixkun ilma se jservik prodott bil label tieghu.  Insomma, din it talba ghamilta lil fabbrika.  Qaluli minimum quantity for XYZ with a private label is so much. Il kwantita kienet, biex indahlek fil perspettiva , tali li hawn malta irid ikun hawn suq ta 10miljun ruh biex din il label tkun tista issir minghajr additional costs.  U meta qed nghidu additional costs, qed nitkellmu madwar 0.06-0.08 cents zieda fil prodott fuq label!! Timmagina cost ta flixkun ilma jitlaq 0.08 cents ghola minhabba label ?  Irrelevanti min xnahseb jien fuq il malti. Qed nghidlek ghalxiex dak li qed tghid int ma jistax isir ghal ragunijiet ta pratticita.   Issa semmejt il GSD. uzgur. Iva il Cappy huma jgibuh. Pero dak igibuh dirett ghax ma tantx jimxi. Ma jimxix daqs il coca. Il coca jaghmluha hawn malta, allura il label jaghmluha kif iridu tal coca, ghax hemm il volumi imma. Il cappy differenti. Mhux zgur igibu 5 containers x20ft f sena.  ","2021-09-29T19:26:54+0000","1","0",""
"1","461","5","268456953819176_853010432030489","data","data.*","fetched (200)","2021-10-20 21:57:30.725040","Facebook:/<post-id>/comments","Victor Collins dik ta cacu jghiduha mhux is slimizi :p","2021-09-29T19:39:56+0000","0","0",""
"1","462","5","268456953819176_853010432030489","data","data.*","fetched (200)","2021-10-20 21:57:30.725040","Facebook:/<post-id>/comments","Daniel Cossai ha nara hux qed niftehmu sewwa. Intom traduzzjoni biss qed tghidu? U titpogga ximkien fuq l internet biex il maltin ikollom access ghaliha? Ghax jekk hekk biss qed tghidu, mela nibla kliemi u nitlob skuza li fhimtkom hazin.  Imma jiena fhimt, li it tiketta fuq kull prodott ikolla il malti. Hekk jew mhux hekk ?","2021-09-29T19:42:14+0000","0","0",""
"1","463","5","268456953819176_853010432030489","offcut","","fetched (200)","2021-10-20 21:57:30.725040","Facebook:/<post-id>/comments","","","","",""
"1","464","6","268456953819176_851349272196605","data","data.*","fetched (200)","2021-10-20 21:57:31.040297","Facebook:/<post-id>/comments","qieghed taghzaq fl-ilma habib, ghax hu minn dan l-gharef Baldacchino u bizzejjed int.","2021-10-15T08:32:51+0000","0","0",""
"1","465","6","268456953819176_851349272196605","offcut","","fetched (200)","2021-10-20 21:57:31.040297","Facebook:/<post-id>/comments","","","","",""
"1","466","7","268456953819176_848117075853158","empty","","fetched (200)","2021-10-20 21:57:31.255759","Facebook:/<post-id>/comments","","","","",""
"1","467","8","268456953819176_844558709542328","data","data.*","fetched (200)","2021-10-20 21:57:31.543001","Facebook:/<post-id>/comments","Kif tridna nitgħallmu meta ċertu riklami Maltin, fuq l-istazzjonijiet televiżifi Maltin, qed nagħmluhom bl-Ingliż? Anzi, nirreklamaw tfal Maltin jitkellmu ma' ommhom bl-Ingliż, minflok nagħtu eżempju lil tfal oħra u inħeġġuhom jitkellmu bil-Malti.","2021-09-15T13:26:32+0000","1","0",""
"1","468","8","268456953819176_844558709542328","data","data.*","fetched (200)","2021-10-20 21:57:31.543001","Facebook:/<post-id>/comments","Kif tista l-lingwa Maltija issir verament apprezzata meta ghandek l-istess awtoritajiet Maltin jiddisprezzawha ghax kull korrispondenza li jibghatu jibghatuha bl-ingliz bl'iskuza stupida u banali lill-lingwa Ngliza hija wkoll wahda mil-lingwi ufficjali ta' pajjizna flimkien mal-lingwa Maltija. Il-politici ta' pajjizna donnhom jibzghu jnehhu darba ghall dejjem din il-kummiedja mill-Kostituzzjoni ta' Malta, kummiedja li ma ssibha f'ebda pajjiz iehor fid dinja fejn lingwa barranija tiehu l-precidenza fuq il-lingwa Nazzjonali. B'daqshekk mhux qed nghid jew nissugerixxi lil-Ingliz jew lingwi ohra barranin mhux important wkoll, anzi aktar ma nkunu nafu lingwi ohra tant ahjar, izda post il-lingwa Maltija m'ghandha ccedi posta ghal ebda lingwa ohra. Ghalhekk nappella lill-Awtoritajiet u lill-Politici Maltin biex kull korrispondenza ufficjali tintbghat bil-lingwa Maltija u wara tkun ukoll bil-lingwa Ngliza, u dan ghax il-lingwa Ngliza hija it-Tieni lingwa ta' pajjizna. Innutaw l-enfasi li ghamilt fuq il-lingwa Ngliza li hija it-tieni lingwa u mhux l-ewwel lingwa. L-ewwel post hu ghall-lingwa Maltija biss.","2021-09-15T13:52:32+0000","2","0",""
"1","469","8","268456953819176_844558709542328","data","data.*","fetched (200)","2021-10-20 21:57:31.543001","Facebook:/<post-id>/comments","u fl iskola anke tal istat glieda biex jintuza l malti ! ","2021-09-16T13:09:36+0000","0","0",""
"1","470","8","268456953819176_844558709542328","data","data.*","fetched (200)","2021-10-20 21:57:31.543001","Facebook:/<post-id>/comments","Biex tkunu tafu wkol kull film li johrog ta tfal tigi tradott fl-islandiz bil kant b-kollox. Kif wkol ghandhom kumitat biex jikreaw Klien godda ghal prodotti godda. ","2021-09-17T07:58:14+0000","3","0",""
"1","471","8","268456953819176_844558709542328","data","data.*","fetched (200)","2021-10-20 21:57:31.543001","Facebook:/<post-id>/comments","Tinsiez li aħna bilingwi. Il-Maslti jintuża l-iktar fit-taħdit, u l-Ingliż fil-kitba. Hekk jiġri wkoll bil-Lussemburgiż p.eż.","2021-10-09T12:33:31+0000","0","3",""
"1","472","8","268456953819176_844558709542328","data","data.*","fetched (200)","2021-10-20 21:57:31.543001","Facebook:/<post-id>/comments","David Borg Is-soltu skuża: aħna bilingwi. Għandikun għal ħafna nies bħalek 'aħna bilingwi' tfisser li 'mhix problema li kollox bl-Ingliż għax nifhmuh; il-Malti mhux importanti'.  Ma tirrealizzax kemm hi mentalità stupida din?","2021-10-09T14:16:51+0000","0","0",""
"1","473","8","268456953819176_844558709542328","data","data.*","fetched (200)","2021-10-20 21:57:31.543001","Facebook:/<post-id>/comments","David Borg Ma jfissirx li hu tajjeb, imma. Fil-fatt l-idea li l-Ingliż biss tajjeb għall-kitba, anki f'kuntesti informali bħal Facebook, hija problematika. Kemm-il darba tara nies Maltin li msieken ma tantx jafu bl-Ingliż jipprova jsaqsu xi ħaġa u jħossuhom obbligati jiktbuha bl-Ingliż, meta jkun ċar li mhumiex komdi jagħmlu hekk u meta kieku kitbu bil-Malti, fil-verità kważi kulħadd kien jifhimhom.","2021-10-09T14:54:32+0000","2","0",""
"1","474","8","268456953819176_844558709542328","data","data.*","fetched (200)","2021-10-20 21:57:31.543001","Facebook:/<post-id>/comments","le David, ma jirrealizzahiex ghax min hu laghqi jew mohhu sefturi hekk jahsibha.","2021-10-15T08:34:57+0000","0","0",""
"1","475","8","268456953819176_844558709542328","data","data.*","fetched (200)","2021-10-20 21:57:31.543001","Facebook:/<post-id>/comments","taf x' ma jghidux dawn il-laghqin, kemm hawn maltin li ftit li xejn jew ftit ftit kemm igahghuh l-ingliz, u f' art twelidhom jittiehdilhom il-jedd u allajbierekissema xi hagg bhalna irid ikun li jwassal it-tbezbiz!!","2021-10-15T08:36:34+0000","0","0",""
"1","476","8","268456953819176_844558709542328","data","data.*","fetched (200)","2021-10-20 21:57:31.543001","Facebook:/<post-id>/comments","f' ghaxar snin imsiefer fl-Ingilterra qatt u qatt ma ktibt bl-ingliz la lil niesi u lanqas lil shabi maltin.","2021-10-15T08:38:36+0000","0","0",""
"1","477","8","268456953819176_844558709542328","offcut","","fetched (200)","2021-10-20 21:57:31.543001","Facebook:/<post-id>/comments","","","","",""
"1","478","9","268456953819176_842593883072144","data","data.*","fetched (200)","2021-10-20 21:57:32.051629","Facebook:/<post-id>/comments","Idea tajba, imma l-kitba bl-Ingliż biss?","2021-09-12T12:14:25+0000","1","1",""
"1","479","9","268456953819176_842593883072144","data","data.*","fetched (200)","2021-10-20 21:57:32.051629","Facebook:/<post-id>/comments","Kif għandu jkun. Grazzi Malta Tourism Authority.","2021-09-12T18:13:03+0000","2","1",""
"1","480","9","268456953819176_842593883072144","data","data.*","fetched (200)","2021-10-20 21:57:32.051629","Facebook:/<post-id>/comments","Marian Belsten Iva, sfortunatament il-bqija tal-kitba bl-Ingliż biss.","2021-09-13T11:07:45+0000","0","0",""
"1","481","9","268456953819176_842593883072144","data","data.*","fetched (200)","2021-10-20 21:57:32.051629","Facebook:/<post-id>/comments","Għidha bil-Malti Grazzi! Ma rnexxilix nitteggjahom għal xi raġuni.","2021-09-13T11:09:16+0000","0","0",""
"1","482","9","268456953819176_842593883072144","offcut","","fetched (200)","2021-10-20 21:57:32.051629","Facebook:/<post-id>/comments","","","","",""
"1","483","10","268456953819176_840283806636485","empty","","fetched (200)","2021-10-20 21:57:32.287001","Facebook:/<post-id>/comments","","","","",""
"1","484","11","268456953819176_834103253921207","data","data.*","fetched (200)","2021-10-20 21:57:32.595205","Facebook:/<post-id>/comments","ukoll is-central link missha nstabilha isem malti biex issa lahqet saret il-ftira milli jidher!!","2021-10-15T08:41:59+0000","0","0",""
"1","485","11","268456953819176_834103253921207","offcut","","fetched (200)","2021-10-20 21:57:32.595205","Facebook:/<post-id>/comments","","","","",""
"1","486","12","268456953819176_832560844075448","data","data.*","fetched (200)","2021-10-20 21:57:32.907397","Facebook:/<post-id>/comments","Pariġġ tal- 'primary heath care' din.","2021-08-26T20:44:47+0000","0","1",""
"1","487","12","268456953819176_832560844075448","data","data.*","fetched (200)","2021-10-20 21:57:32.907397","Facebook:/<post-id>/comments","'Cruise ship' x'inhu bil-Malti?","2021-08-26T21:34:07+0000","0","3",""
"1","488","12","268456953819176_832560844075448","data","data.*","fetched (200)","2021-10-20 21:57:32.907397","Facebook:/<post-id>/comments","Jurgen Azzopardi Vapur tal-passiggieri.","2021-08-27T05:12:55+0000","3","0",""
